id,date_recorded,funder,gps_height,installer,longitude,latitude,region_code,district_code,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_type,waterpoint_type
22619,2013-02-02,Government Of Tanzania,0,DWE,33.23922627,-4.76686766,14,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",False,VWC,True,0,motorpump,user-group,never pay,good,enough,borehole,communal standpipe
41264,2012-10-23,Ifad,1308,IFAD,33.88952145,-1.67117321,20,3,250,True,VWC,True,1998,other,user-group,never pay,good,enough,shallow well,other
20623,2011-03-26,Conce,1419,DWE,34.8628255,-8.56843702,11,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,annually,good,enough,spring,communal standpipe
35694,2011-07-24,Tober And Friends From Austral,0,Tober and friends from Austral,31.73181557,-2.88317872,18,8,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,monthly,good,enough,shallow well,hand pump
68210,2013-02-23,Unicef,954,UNICEF,35.13625089,-10.74799406,10,3,60,True,VWC,True,1977,gravity,user-group,unknown,good,dry,spring,communal standpipe
13446,2011-07-27,Hesawa,0,HESAWA,31.58649299,-2.61463608,18,8,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUA,True,0,handpump,user-group,other,good,enough,shallow well,hand pump
11321,2013-02-06,Unicef,1450,TWESA,30.6811444,-3.62705074,16,1,210,True,VWC,False,2009,gravity,user-group,unknown,good,insufficient,rainwater harvesting,communal standpipe
56312,2013-03-03,Ces(gmbh),1484,DWE,37.46515889,-3.31118178,3,4,40,True,Water Board,True,2008,gravity,user-group,per bucket,good,enough,spring,communal standpipe
19533,2011-07-10,Kkkt,0,KKKT,32.51747976,-9.15630011,12,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,handpump,user-group,on failure,good,enough,shallow well,hand pump
7275,2013-02-22,Mission,1035,Mission,35.075973100000006,-10.79804496,10,3,160,True,VWC,True,2011,handpump,user-group,monthly,good,enough,borehole,hand pump
48614,2013-03-21,0,51,0,39.09279766,-6.64837231,7,1,185,True,VWC,False,2010,submersible,user-group,per bucket,good,enough,river/lake,communal standpipe
65873,2011-02-25,Private,122,Local Fundi,38.85964263,-6.78217548,6,2,8,True,Private operator,True,1990,motorpump,commercial,per bucket,good,insufficient,river/lake,communal standpipe
9008,2011-03-01,Government Of Tanzania,2188,Commu,34.21033591,-9.4445598,11,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,2002,gravity,user-group,monthly,good,enough,spring,communal standpipe
36817,2011-03-17,Tardo,1754,Tardo,38.287664500000005,-4.667617,4,1,1,True,VWC,True,1985,gravity,user-group,never pay,good,enough,spring,communal standpipe
25767,2011-07-17,Hesawa,0,DWE,31.76912114,-0.99875229,18,7,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,on failure,good,insufficient,spring,communal standpipe
38460,2011-03-12,Dhv,426,DWE,37.76327041,-5.9107048,5,6,350,True,VWC,True,1995,other,user-group,never pay,good,insufficient,shallow well,other
16756,2011-07-16,Rc,0,VTECOS,31.63102827,-1.4306888,18,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,never pay,good,insufficient,spring,improved spring
13310,2011-03-15,Government Of Tanzania,0,Gover,36.56871387,-6.69386103,1,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,per bucket,good,enough,spring,communal standpipe
36514,2011-02-26,Kkkt,1964,Commu,34.23950654,-9.39047516,11,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,1984,gravity,user-group,never pay,good,enough,spring,communal standpipe
57548,2011-03-26,Private Individual,41,Da,39.02959265,-6.57794396,6,1,15,False,Company,True,2011,submersible,commercial,per bucket,good,enough,river/lake,communal standpipe
2809,2011-02-24,Kuamu,1712,Kuamu,35.22436586,-8.1218927,11,1,490,False,Other,True,1996,gravity,other,never pay,good,enough,spring,communal standpipe
70632,2011-02-24,Rc Ch,2138,RC Ch,34.58579127,-9.58808791,11,4,25,True,VWC,False,2000,gravity,user-group,annually,good,enough,spring,communal standpipe
17260,2011-07-20,Tanapa,1086,DDCA,31.08101296,-6.51508857,15,1,800,True,VWC,False,2010,handpump,user-group,monthly,salty,enough,borehole,hand pump
27950,2013-02-01,Sema,1421,SEMA,34.68679223,-4.38963261,13,1,358,True,WUG,True,2000,handpump,user-group,on failure,good,enough,borehole,hand pump
40629,2013-03-19,Clause,1298,Clause workers,35.73565522,-2.14366136,2,5,120,True,VWC,True,2003,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
64155,2011-03-18,Rada,1880,DWE,34.79191461,-9.72595495,11,5,52,True,VWC,False,2010,gravity,user-group,annually,good,enough,spring,communal standpipe
50640,2011-03-22,Dhv,272,RWE,36.68636523,-8.09016914,5,3,150,True,VWC,True,1998,other,user-group,never pay,good,insufficient,shallow well,hand pump
67355,2013-02-18,Danida,1065,DANIDA,35.79413513,-10.51861852,10,5,480,True,WUG,False,2000,handpump,user-group,monthly,good,insufficient,shallow well,hand pump
32132,2013-02-19,Lwi,0,LWI,0.0,-2e-08,17,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",False,Parastatal,False,0,other,parastatal,never pay,unknown,dry,shallow well,other
70868,2013-03-20,Magadini-makiwaru Water,1420,Magadini-Makiwaru wa,36.979849,-3.16893983,3,7,1,True,Water Board,True,2001,gravity,user-group,monthly,good,enough,spring,communal standpipe
45823,2013-02-07,Rwssp,922,CJEJOW CONSTRUCTION,36.39325216,-10.59935863,10,5,450,False,WUG,False,2007,handpump,user-group,never pay,good,dry,shallow well,hand pump
19985,2011-03-22,Unicef,1495,DWE,34.71749811,-8.88118394,11,4,70,True,VWC,False,1984,gravity,user-group,monthly,good,insufficient,river/lake,communal standpipe
61834,2011-03-14,Kuwait,27,KUWAIT,39.15129392,-7.29562054,6,2,54,True,VWC,False,2004,other,user-group,per bucket,salty,enough,borehole,other
54171,2011-03-25,Danida,-19,DA,38.99613186,-6.4784051,6,1,420,True,Company,True,1990,submersible,commercial,per bucket,good,enough,river/lake,communal standpipe
62763,2012-10-23,Dwspd,0,DWE,0.0,-2e-08,17,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,False,0,handpump,user-group,unknown,good,enough,shallow well,hand pump
42408,2011-08-02,Romam Catholc/vil,1668,Romam,31.50903497,-8.44907449,15,2,150,True,VWC,False,2006,handpump,user-group,on failure,good,enough,borehole,hand pump
13151,2013-07-02,Private Individual,1311,Individuals,35.02009506,-11.01824068,10,3,96,True,VWC,False,2012,gravity,user-group,unknown,good,enough,spring,improved spring
28311,2011-03-11,Unice,1803,Commu,34.38677038,-9.59297568,11,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,2010,gravity,user-group,monthly,good,enough,spring,communal standpipe
57775,2013-01-16,Amref,1214,Amref,34.29469896,-2.03495354,20,2,1,False,VWC,True,2012,handpump,unknown,never pay,salty,enough,borehole,hand pump
37603,2013-01-22,Government Of Tanzania,1463,DWE,34.52327165,-4.74420385,13,2,1,True,VWC,True,1960,motorpump,user-group,unknown,unknown,dry,borehole,communal standpipe
56357,2013-02-05,Dasip,1073,DWE,31.0511087,-5.13285611,16,3,750,True,VWC,True,2012,handpump,user-group,unknown,good,enough,shallow well,other
37845,2011-03-06,Amref,65,AMREF,39.03231325,-7.36969931,60,43,600,True,VWC,False,2005,other,user-group,never pay,good,enough,shallow well,other
57177,2013-03-24,0,59,0,39.15896432,-6.84120628,7,2,400,True,Parastatal,False,2000,submersible,parastatal,never pay,salty,enough,borehole,communal standpipe
12821,2011-03-15,Water,0,Water,36.47661296,-6.75076655,1,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,annually,good,insufficient,spring,communal standpipe
8193,2013-01-19,Jica,36,DWE,39.43667996,-9.37662288,80,13,1000,True,VWC,True,2006,submersible,user-group,per bucket,good,enough,borehole,communal standpipe multiple
49031,2012-10-04,Government Of Tanzania,0,Government,34.12383029,-3.2024091,17,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,True,0,handpump,user-group,never pay,good,enough,shallow well,hand pump
14011,2011-07-12,Hesawa,0,HESAWA,30.63373494,-2.56320545,18,30,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
33708,2011-02-28,Plan Int,279,DDCA,36.23377967,-8.21175263,5,3,600,True,VWC,True,2006,handpump,user-group,on failure,good,insufficient,borehole,hand pump
68898,2013-02-06,Fini Water,-43,Fini Water,40.20201195,-10.28176496,9,5,140,True,VWC,False,1976,other,user-group,never pay,unknown,dry,shallow well,other
37198,2013-03-20,Tcrs,1615,TCRS,37.96436919,-4.42688332,3,3,140,True,Water authority,True,2002,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
11151,2012-12-14,Tabora Municipal Council,0,Tabora Municipal Council,32.77964232,-4.71690258,14,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,good,enough,shallow well,hand pump
22264,2011-03-25,District Council,295,Handeni Trunk Main(,38.51563204,-5.27378175,4,6,500,True,VWC,True,1978,submersible,user-group,per bucket,good,enough,river/lake,communal standpipe
49694,2013-01-19,Jika,893,JIKA,35.0525941,-5.79591041,13,3,600,True,VWC,True,2003,submersible,user-group,per bucket,good,enough,borehole,communal standpipe multiple
47318,2013-02-26,Unicef,583,UNICEF,37.31338283,-11.11558636,10,1,1,False,VWC,False,1999,handpump,user-group,on failure,good,insufficient,borehole,hand pump
46108,2013-02-16,Lifetime,15,Artisan,39.17836138,-8.38908069,80,13,398,True,VWC,True,2001,handpump,user-group,never pay,salty,enough,shallow well,hand pump
28297,2011-08-23,Undp/ilo,1767,DWE,31.73086306,-8.47514209,15,2,50,True,VWC,True,1990,gravity,user-group,never pay,good,enough,river/lake,communal standpipe
36340,2011-07-19,Prf,0,PRF,31.57563992,-2.91621924,18,8,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,good,enough,shallow well,hand pump
26987,2013-01-31,Government Of Tanzania,1529,DWE,34.70331747,-4.93516804,13,2,1,True,VWC,True,1980,handpump,user-group,unknown,unknown,dry,borehole,hand pump
5766,2013-03-16,Government Of Tanzania,626,Government,37.56428815,-4.17832161,3,3,248,True,Water authority,True,2006,submersible,commercial,per bucket,good,enough,borehole,communal standpipe
25979,2013-01-17,Ministry Of Water,1153,DWE,33.53197455,-2.16001766,20,4,250,True,VWC,True,1978,gravity,user-group,per bucket,good,enough,river/lake,communal standpipe multiple
73021,2011-03-06,Government Of Tanzania,403,DWE,38.39976208,-4.5384143,4,1,1,True,VWC,True,1972,gravity,user-group,never pay,good,enough,spring,communal standpipe
11908,2011-04-17,Government Of Tanzania,0,DWE,33.64159115,-8.76098064,12,7,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,annually,good,seasonal,river/lake,communal standpipe
